"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,181.5,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041142,362.44,2.1343e-10,2.6365e-11,-3.9821e-09,3.9879e-09,0.00011351,6.9988e-18,2.5257e-20,5.96e-21,0.013903,10373,10361,0.11318,0,1
1,182,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041162,362.62,2.6629e-10,-3.8626e-11,-4.0058e-09,4.0148e-09,0.00011351,6.9911e-18,2.5261e-20,5.9534e-21,0.0139,10415,10404,0.11318,0,1
1,182.5,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041181,362.79,3.335e-10,-2.2399e-10,-4.0742e-09,4.0939e-09,0.00011351,6.9838e-18,2.5272e-20,5.9472e-21,0.013899,10458,10447,0.11318,0,1
1,183,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041201,362.96,3.477e-10,-3.3982e-10,-4.0673e-09,4.0962e-09,0.00011351,6.9772e-18,2.5281e-20,5.9415e-21,0.0139,10501,10490,0.11318,0,1
1,183.5,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041221,363.14,3.2009e-10,-2.276e-10,-4.1023e-09,4.121e-09,0.00011351,6.9822e-18,2.5286e-20,5.9458e-21,0.013902,10544,10533,0.11318,0,1
1,184,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041241,363.31,1.9679e-10,-1.9265e-10,-4.0969e-09,4.1062e-09,0.00011351,6.9745e-18,2.5287e-20,5.9392e-21,0.013907,10587,10576,0.11318,0,1
1,184.5,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04126,363.49,6.6592e-11,-1.4598e-10,-4.0187e-09,4.0219e-09,0.00011351,6.9758e-18,2.5291e-20,5.9404e-21,0.01391,10631,10619,0.11318,0,1
1,185,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04128,363.66,3.4104e-11,1.3976e-10,-4.1014e-09,4.104e-09,0.00011351,6.9632e-18,2.5296e-20,5.9297e-21,0.013912,10674,10663,0.11318,0,1
1,185.5,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413,363.84,6.5595e-11,1.8745e-10,-4.0348e-09,4.0397e-09,0.00011351,6.9563e-18,2.5301e-20,5.9238e-21,0.013914,10718,10706,0.11318,0,1
1,186,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04132,364.01,1.5849e-10,7.5484e-11,-3.9782e-09,3.982e-09,0.00011351,6.9539e-18,2.5302e-20,5.9218e-21,0.013917,10761,10750,0.11318,0,1
1,186.5,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041339,364.18,3.0203e-10,1.6865e-10,-3.8084e-09,3.824e-09,0.00011351,6.9659e-18,2.5297e-20,5.9319e-21,0.013918,10804,10793,0.11318,0,1
1,187,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041359,364.35,3.4729e-10,2.4663e-10,-3.7371e-09,3.7613e-09,0.00011351,6.9656e-18,2.5295e-20,5.9317e-21,0.013916,10848,10836,0.11318,0,1
1,187.5,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041379,364.53,2.9998e-10,2.6228e-10,-3.7607e-09,3.7817e-09,0.00011351,6.958e-18,2.5302e-20,5.9252e-21,0.013914,10891,10880,0.11318,0,1
1,188,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041398,364.7,2.2987e-10,2.4292e-10,-3.8565e-09,3.871e-09,0.00011351,6.9535e-18,2.5314e-20,5.9213e-21,0.013912,10935,10923,0.11318,0,1
1,188.5,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041418,364.87,1.3542e-10,2.3947e-10,-3.8789e-09,3.8886e-09,0.00011351,6.952e-18,2.5328e-20,5.92e-21,0.013912,10978,10967,0.11318,0,1
1,189,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041437,365.05,5.1678e-11,2.5315e-10,-3.7672e-09,3.776e-09,0.00011351,6.9511e-18,2.5341e-20,5.9193e-21,0.013914,11022,11011,0.11318,0,1
1,189.5,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041457,365.22,2.3212e-11,2.0582e-10,-3.7152e-09,3.721e-09,0.00011351,6.9529e-18,2.5346e-20,5.9208e-21,0.013915,11066,11054,0.11318,0,1
1,190,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041477,365.39,1.7944e-11,1.8784e-10,-3.8315e-09,3.8361e-09,0.00011351,6.9643e-18,2.5342e-20,5.9305e-21,0.013918,11109,11098,0.11318,0,1
1,190.5,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041496,365.56,-2.8043e-11,1.8287e-10,-4.0005e-09,4.0048e-09,0.00011351,6.9655e-18,2.533e-20,5.9315e-21,0.01392,11153,11142,0.11318,0,1
