"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,10.5,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034072,300.16,-1.9862e-11,-5.3349e-12,-1.2857e-08,1.2857e-08,0.00011351,7.9423e-09,2.1738e-11,6.766e-12,0.013726,199.63,188.31,0.11318,0,1
1,11,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034089,300.31,-1.381e-11,1.2481e-11,-1.2704e-08,1.2704e-08,0.00011351,6.4653e-09,1.7925e-11,5.5077e-12,0.013739,213.06,201.74,0.11318,0,1
1,11.5,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034108,300.47,3.58e-11,-8.8417e-12,-1.231e-08,1.231e-08,0.00011351,5.3709e-09,1.4508e-11,4.5752e-12,0.013747,226.8,215.48,0.11318,0,1
1,12,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034126,300.64,8.2853e-11,-1.1086e-11,-1.227e-08,1.227e-08,0.00011351,4.3504e-09,1.1596e-11,3.7058e-12,0.013748,240.78,229.46,0.11318,0,1
1,12.5,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034145,300.81,7.2385e-11,-4.6153e-11,-1.2503e-08,1.2503e-08,0.00011351,3.5015e-09,9.1922e-12,2.9825e-12,0.013747,255.08,243.76,0.11318,0,1
1,13,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034165,300.98,5.1292e-11,-9.76e-11,-1.2424e-08,1.2425e-08,0.00011351,2.8212e-09,7.2745e-12,2.4031e-12,0.013744,269.67,258.35,0.11318,0,1
1,13.5,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034184,301.15,3.8173e-11,-1.2645e-10,-1.1646e-08,1.1647e-08,0.00011351,2.2574e-09,5.8023e-12,1.9228e-12,0.013739,284.54,273.21,0.11318,0,1
1,14,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034204,301.32,-1.5251e-11,-1.6147e-10,-1.0727e-08,1.0728e-08,0.00011351,1.8307e-09,4.6982e-12,1.5594e-12,0.013731,299.6,288.28,0.11318,0,1
1,14.5,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034224,301.5,-8.4779e-11,-1.4054e-10,-9.9946e-09,9.9959e-09,0.00011351,1.5541e-09,3.8613e-12,1.3238e-12,0.01372,314.86,303.54,0.11318,0,1
1,15,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034244,301.67,-1.4588e-10,-9.6029e-11,-9.1206e-09,9.1223e-09,0.00011351,1.3512e-09,3.2025e-12,1.151e-12,0.013708,330.33,319.01,0.11318,0,1
1,15.5,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034264,301.85,-1.9048e-10,-4.2843e-11,-7.7267e-09,7.7291e-09,0.00011351,1.1555e-09,2.6723e-12,9.8424e-13,0.013697,345.97,334.65,0.11318,0,1
1,16,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034284,302.03,-2.0619e-10,-1.7402e-11,-5.9097e-09,5.9133e-09,0.00011351,9.8423e-10,2.2512e-12,8.383e-13,0.013685,361.74,350.41,0.11318,0,1
1,16.5,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034305,302.21,-2.2264e-10,-6.2541e-12,-3.8851e-09,3.8915e-09,0.00011351,8.3841e-10,1.9205e-12,7.1413e-13,0.013674,377.62,366.3,0.11318,0,1
1,17,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034325,302.39,-2.4205e-10,-2.9303e-11,-2.0205e-09,2.0351e-09,0.00011351,7.1695e-10,1.665e-12,6.1066e-13,0.013663,393.62,382.29,0.11318,0,1
1,17.5,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034345,302.57,-2.3148e-10,-9.7606e-11,-5.6971e-10,6.2264e-10,0.00011351,6.1331e-10,1.4661e-12,5.2237e-13,0.013653,409.75,398.43,0.11318,0,1
1,18,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034366,302.75,-2.858e-10,-1.1505e-10,2.2687e-10,3.826e-10,0.00011351,5.2525e-10,1.3085e-12,4.4737e-13,0.013642,426.01,414.69,0.11318,0,1
1,18.5,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034386,302.93,-3.0736e-10,-2.6659e-11,3.587e-10,4.7312e-10,0.00011351,4.4823e-10,1.1779e-12,3.8177e-13,0.013631,442.48,431.16,0.11318,0,1
1,19,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034407,303.11,-4.291e-10,1.396e-10,-1.4443e-10,4.7379e-10,0.00011351,3.8819e-10,1.0633e-12,3.3064e-13,0.013621,459.18,447.85,0.11318,0,1
1,19.5,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034428,303.3,-3.7215e-10,2.8487e-10,-8.9122e-10,1.0069e-09,0.00011351,3.3949e-10,9.5728e-13,2.8916e-13,0.013612,476.09,464.77,0.11318,0,1
